_id,id_annuncio,link_annuncio,vehicle,vehicle_user_desc,asking_price,km,registration,year,address,status,previous_owners,transmission,fuel,fuel_consumption,emissions_gCO2/km,seller,Column 18,Column 19,Column 20
"ObjectId(""5eff3b6c156a97c639b6f7b3"")",084037c1-3fbe-48ce-b5b2-f1a278522e22,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-coupe-elettrica-nero-084037c1-3fbe-48ce-b5b2-f1a278522e22?cldtidx=1&cldtsrc=listPage,smart forTwo,electric drive coupé,€ 9.000,28015,02/2014,2014,48,Usato,1,Automatico,Elettrica,-/- (l/100 km),0,Unique Car Srl,IT,00166 Roma - Rm,
"ObjectId(""5eff3b6c156a97c639b6f7b4"")",9dc886a9-480b-d914-e053-0100007f3eeb,https://www.autoscout24.it/annunci/smart-fortwo-eq-edition-one-22kw-elettrica-grigio-9dc886a9-480b-d914-e053-0100007f3eeb?cldtidx=2&cldtsrc=listPage,smart forTwo,EQ Edition One (22kW),€ 31.900,10,07/2020,2020,56,Usato,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,New Car srl,IT,20122 Milano - MI,
"ObjectId(""5eff3b6c156a97c639b6f7b5"")",36179b32-ce8a-490a-9ac0-4135dc143a5c,https://www.autoscout24.it/annunci/volkswagen-up-elettrica-grigio-36179b32-ce8a-490a-9ac0-4135dc143a5c?cldtidx=3&cldtsrc=listPage,Volkswagen up!,,€ 12.600,35000,07/2015,2015,82,Usato,0,Automatico,Elettrica,-/- (l/100 km),0,Grimaldi Motors Srl,IT,20141 Milano,
"ObjectId(""5eff3b6c156a97c639b6f7b6"")",7b2985a9-bc13-3b49-e053-0100007fcf0b,https://www.autoscout24.it/annunci/renault-twizy-80-technic-elettrica-bianco-7b2985a9-bc13-3b49-e053-0100007fcf0b?cldtidx=5&cldtsrc=listPage,Renault Twizy,80 Technic,€ 5.500,27389,06/2012,2012,11,Usato,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,Privato, ,IT,20900 Monza
"ObjectId(""5eff3b6c156a97c639b6f7b7"")",2587ee6d-6d0e-48a2-86f7-ca85503b369c,https://www.autoscout24.it/annunci/smart-fortwo-electric-drive-passion-elettrica-argento-2587ee6d-6d0e-48a2-86f7-ca85503b369c?cldtidx=4&cldtsrc=listPage,smart forTwo,electric drive Passion,€ 14.890,22340,01/2018,2018,56,Aziendale,0,Automatico,Elettrica,-/- (l/100 km),0,Automilano Srl,IT,22070 Grandate - CO,
"ObjectId(""5eff3b6c156a97c639b6f7b8"")",ce0193ba-0632-4c4b-b369-d40ebdd8f48a,https://www.autoscout24.it/annunci/peugeot-ion-active-elettrica-bianco-ce0193ba-0632-4c4b-b369-d40ebdd8f48a?cldtidx=7&cldtsrc=listPage,Peugeot iOn,Active,€ 13.500,9550,10/2017,2017,48,Usato,0,Automatico,Elettrica,-/- (l/100 km),0,Autoleone 2 Srl & Lancar Spa,IT,10092 Beinasco - Torino - To,
"ObjectId(""5eff3b6c156a97c639b6f7b9"")",9074bb95-8f77-48a6-875f-e362562b71a7,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-9074bb95-8f77-48a6-875f-e362562b71a7?cldtidx=8&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.900,16985,12/2018,2018,56,Aziendale,0,Automatico,Elettrica,-/- (l/100 km),0,Desacar Snc di Pilastro Fabio & C.,IT,21043 Castiglione Olona - Varese - Va,
"ObjectId(""5eff3b6c156a97c639b6f7ba"")",04ad05b0-97eb-4732-a7d5-3ee56a2da323,https://www.autoscout24.it/annunci/volkswagen-up-e-5p-my20-elettrica-grigio-04ad05b0-97eb-4732-a7d5-3ee56a2da323?cldtidx=9&cldtsrc=listPage,Volkswagen up!,e- 5p my20,€ 17.800,1,01/2020,2020,82,Usato,1,Automatico,Elettrica,-/- (l/100 km),127,Eurocar Italia Srl,IT,33100 Udine - Ud,
"ObjectId(""5eff3b6c156a97c639b6f7bb"")",be59766e-2dac-40d0-9072-59782d6952ab,https://www.autoscout24.it/annunci/audi-e-tron-spb-55-quattro-s-line-edition-elettrica-be59766e-2dac-40d0-9072-59782d6952ab?cldtidx=10&cldtsrc=listPage,Audi e-tron,SPB 55 quattro S line edition,€ 118.860,0,-/- (Anno),-,41,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),0,Frav Srl,IT,36077 Altavilla Vicentina - Vicenza,
"ObjectId(""5eff3b6c156a97c639b6f7bc"")",c7861535-b64b-45a2-8f74-6d157046e451,https://www.autoscout24.it/annunci/nissan-leaf-i-leaf-tekna-30kw-109cv-my17-elettrica-bianco-c7861535-b64b-45a2-8f74-6d157046e451?cldtidx=11&cldtsrc=listPage,Nissan Leaf,I leaf Tekna 30kW 109cv my17,€ 17.900,12000,06/2017,2017,0,Usato,0,Automatico,Elettrica,-/- (l/100 km),0,Comer Sud Spa,IT,95100 Misterbianco - Catania - Ct,
"ObjectId(""5eff3b6c156a97c639b6f7bd"")",28baa281-a23b-4e42-9f22-c457f161fda1,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-elettrica-italiana-unico-proporietario-elettrica-bianco-28baa281-a23b-4e42-9f22-c457f161fda1?cldtidx=12&cldtsrc=listPage,smart forTwo,EQ PASSION ELETTRICA ITALIANA UNICO PROPORIETARIO,€ 17.900,7000,04/2018,2018,56,Aziendale,1,Automatico,Elettrica,-/- (l/100 km),0,Emauto,IT,00189 Roma - Rm,
"ObjectId(""5eff3b6c156a97c639b6f7be"")",ae198071-67f0-4246-9e03-ce82ded9e7a0,https://www.autoscout24.it/annunci/nissan-leaf-40kwh-tekna-elettrica-blu-azzurro-ae198071-67f0-4246-9e03-ce82ded9e7a0?cldtidx=13&cldtsrc=listPage,Nissan Leaf,40KWH TEKNA,€ 29.900,0,-/- (Anno),-,124,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),0,Gruppo Brandini,IT,50019 Sesto Fiorentino - Firenze,
"ObjectId(""5eff3b6c156a97c639b6f7bf"")",57e5e60e-be9e-43b7-a8ae-fa6cbf80c11a,https://www.autoscout24.it/annunci/peugeot-2008-2008-motore-elettrico-136-cv-gt-line-elettrica-blu-azzurro-57e5e60e-be9e-43b7-a8ae-fa6cbf80c11a?cldtidx=14&cldtsrc=listPage,Peugeot 2008,2008 motore elettrico 136 CV GT Line,€ 32.900,5,06/2020,2020,78,Dimostrativo,1,Automatico,Elettrica,-/- (l/100 km),0,Mattarollo Motori s.r.l,IT,31100 Lancenigo di Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c0"")",02b2ea18-4101-4e45-85d2-ba5cdd99c6d5,https://www.autoscout24.it/annunci/peugeot-2008-2008-motore-elettrico-136-cv-gt-elettrica-blu-azzurro-02b2ea18-4101-4e45-85d2-ba5cdd99c6d5?cldtidx=15&cldtsrc=listPage,Peugeot 2008,2008 motore elettrico 136 CV GT,€ 33.900,5,06/2020,2020,78,Dimostrativo,0,Automatico,Elettrica,-/- (l/100 km),0,Mattarollo Motori s.r.l,IT,31100 Lancenigo di Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c1"")",8fa65650-467a-4d46-8eee-edc7b454cb48,https://www.autoscout24.it/annunci/peugeot-2008-2008-motore-elettrico-136-cv-allure-elettrica-bianco-8fa65650-467a-4d46-8eee-edc7b454cb48?cldtidx=16&cldtsrc=listPage,Peugeot 2008,2008 motore elettrico 136 CV Allure,€ 31.990,5,06/2020,2020,78,Dimostrativo,1,Automatico,Elettrica,-/- (l/100 km),0,Mattarollo Motori s.r.l,IT,31100 Lancenigo di Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c2"")",6c4ccdf6-e451-44e9-a122-1fb383c770a8,https://www.autoscout24.it/annunci/peugeot-208-208-motore-elettrico-136-cv-5-porte-gt-line-elettrica-blu-azzurro-6c4ccdf6-e451-44e9-a122-1fb383c770a8?cldtidx=17&cldtsrc=listPage,Peugeot 208,208 motore elettrico 136 CV 5 porte GT Line,€ 27.899,5,06/2020,2020,78,Dimostrativo,0,Automatico,Elettrica,-/- (l/100 km),0,Mattarollo Motori s.r.l,IT,31100 Lancenigo di Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c3"")",7d7b48ea-b10a-41d2-bc74-28edf878930f,https://www.autoscout24.it/annunci/renault-zoe-r90-flex-elettrica-bianco-7d7b48ea-b10a-41d2-bc74-28edf878930f?cldtidx=18&cldtsrc=listPage,Renault ZOE,R90 Flex,€ 10.990,25000,06/2018,2018,59,Usato,1,Automatico,Elettrica,-/- (l/100 km),0,Land Cars Srl,IT,29122 Piacenza - PC,
"ObjectId(""5eff3b6c156a97c639b6f7c4"")",141d1cbd-bd5f-4230-95ef-62761f1f99c3,https://www.autoscout24.it/annunci/bmw-i3-elettrica-argento-141d1cbd-bd5f-4230-95ef-62761f1f99c3?cldtidx=19&cldtsrc=listPage,BMW i3,,€ 17.746,37215,12/2015,2015,16,Usato,1,Automatico,Elettrica,-/- (l/100 km),0,BMW ROMA SRL,IT,00138 Roma - Rm,
"ObjectId(""5eff3b6c156a97c639b6f7c5"")",be8549b3-18da-4098-9f61-e99094246fd2,https://www.autoscout24.it/annunci/smart-fortwo-eq-parisblue-22kw-elettrica-blu-azzurro-be8549b3-18da-4098-9f61-e99094246fd2?cldtidx=6&cldtsrc=listPage,smart forTwo,EQ Parisblue (22kW),€ 24.900,0,-/- (Anno),-,56,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),0,City Car Srl,IT,50019 Sesto Fiorentino - Firenze - Fi,
"ObjectId(""5eff3b6c156a97c639b6f7c6"")",961c1257-ea16-47ae-9055-c87387d79cb0,https://www.autoscout24.it/annunci/renault-others-twizy-80-elettrica-bianco-961c1257-ea16-47ae-9055-c87387d79cb0?cldtidx=20&cldtsrc=listPage,Renault,twizy 80,€ 4.600,35000,05/2018,2018,11,Usato,1,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,Aquarama Boats & Cars,IT,06135 Perugia,
"ObjectId(""5eff3b6c156a97c639b6f7c7"")",c2b0cbd4-fbc8-4a8e-a9bd-65708b19dfef,https://www.autoscout24.it/annunci/jaguar-i-pace-ev-400-auto-awd-first-edition-elettrica-grigio-c2b0cbd4-fbc8-4a8e-a9bd-65708b19dfef?cldtidx=1&cldtsrc=listPage,Jaguar I-Pace,EV 400 Auto AWD First Edition,€ 69.900,8500,07/2018,2018,40,Aziendale,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Gidauto Srl,IT,31050 Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c8"")",2dbc0286-a528-481c-8b45-cec3df48d515,https://www.autoscout24.it/annunci/jaguar-i-pace-ev400-auto-awd-se-borasco-edition-elettrica-grigio-2dbc0286-a528-481c-8b45-cec3df48d515?cldtidx=2&cldtsrc=listPage,Jaguar I-Pace,EV400 Auto AWD SE Borasco Edition,€ 80.900,100,12/2020,2020,40,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Gidauto Srl,IT,31050 Villorba - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7c9"")",009d996b-a2ef-450c-b1ba-3e602c7b23b9,https://www.autoscout24.it/annunci/jaguar-i-pace-ev400-auto-awd-se-elettrica-grigio-009d996b-a2ef-450c-b1ba-3e602c7b23b9?cldtidx=3&cldtsrc=listPage,Jaguar I-Pace,EV400 Auto AWD SE,€ 80.690,10,-/- (Anno),-,40,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Gidauto Srl,Responsabile Usato,IT,
"ObjectId(""5eff3b6c156a97c639b6f7ca"")",4bf85531-59da-4694-8939-978101583ab7,https://www.autoscout24.it/annunci/opel-corsa-e-0-e-elegance-elettrica-grigio-4bf85531-59da-4694-8939-978101583ab7?cldtidx=4&cldtsrc=listPage,Opel Corsa,-e 0 E-Elegance,€ 22.900,0,-/- (Anno),-,0,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Scai Motor Srl,IT,43126 Parma - Pr,
"ObjectId(""5eff3b6c156a97c639b6f7cb"")",00215ec6-012d-41de-8ac3-c3387ff5c4a7,https://www.autoscout24.it/annunci/tesla-model-3-2019-tetto-full-opt-elettrica-rosso-00215ec6-012d-41de-8ac3-c3387ff5c4a7?cldtidx=5&cldtsrc=listPage,Tesla Model 3,2019 TETTO FULL OPT,€ 49.800,12300,06/2019,2019,30,Usato,1,Automatico,Elettrica,-/- (l/100 km),0 g CO2/km (comb.) 3,"14 kWh/100 km (comb.) 3""]",Privacar - Padova,IT,35010 Limena - Padova - PD
"ObjectId(""5eff3b6c156a97c639b6f7cc"")",a2d1eed3-946c-4c05-a3ea-bc1395d2c1ea,https://www.autoscout24.it/annunci/bmw-i3-s-120-ah-advantage-elettrica-a2d1eed3-946c-4c05-a3ea-bc1395d2c1ea?cldtidx=6&cldtsrc=listPage,BMW i3,s 120 Ah Advantage,€ 47.070,0,-/- (Anno),-,17,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Tullo Pezzo srl,IT,46100 San Giorgio - Mantova - MN,
"ObjectId(""5eff3b6c156a97c639b6f7cd"")",f00afbfa-ed18-4def-be9b-83fd3b1e792e,https://www.autoscout24.it/annunci/tesla-model-s-85-performance-supercharger-gratis-a-vita-elettrica-blu-azzurro-f00afbfa-ed18-4def-be9b-83fd3b1e792e?cldtidx=7&cldtsrc=listPage,Tesla Model S,85 performance supercharger gratis a vita,€ 41.900,188000,02/2014,2014,60,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",LF Auto srl,IT,42021 Barco di Bibbiano - Reggio Emilia,
"ObjectId(""5eff3b6c156a97c639b6f7ce"")",9e67b893-ff6a-4a3a-b12f-02fefa04d5d7,https://www.autoscout24.it/annunci/kia-soul-e-64-kwh-style-elettrica-bianco-9e67b893-ff6a-4a3a-b12f-02fefa04d5d7?cldtidx=8&cldtsrc=listPage,Kia Soul,e- 64 kWh Style,€ 33.250,0,-/- (Anno),-,20,Nuovo,0,Manuale,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Autogrifone Srl,IT,41126 Modena,
"ObjectId(""5eff3b6c156a97c639b6f7cf"")",8fc49686-c55d-4597-8907-d3a9504b89c5,https://www.autoscout24.it/annunci/nissan-leaf-30kwh-109cv-elettrica-bianco-8fc49686-c55d-4597-8907-d3a9504b89c5?cldtidx=10&cldtsrc=listPage,Nissan Leaf,30KWh 109CV,€ 13.500,4000,02/2017,2017,110,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Auto Art Srl,IT,31037 Ramon Di Loria - Treviso - Tv,
"ObjectId(""5eff3b6c156a97c639b6f7d0"")",47a273a9-9658-157a-e053-0100007f27b7,https://www.autoscout24.it/annunci/tesla-model-x-100-d-elettrica-nero-47a273a9-9658-157a-e053-0100007f27b7?cldtidx=9&cldtsrc=listPage,Tesla Model X,100 D,€ 84.000,34000,09/2018,2018,20,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Privato, ,IT,20010 Bareggio
"ObjectId(""5eff3b6c156a97c639b6f7d1"")",9ecff5fd-46ec-4e73-b04c-369a1e6191aa,https://www.autoscout24.it/annunci/smart-forfour-w453-eq-elettrica-nero-9ecff5fd-46ec-4e73-b04c-369a1e6191aa?cldtidx=11&cldtsrc=listPage,smart forFour,W453 - EQ,€ 21.300,0,02/2019,2019,85,Aziendale,0,Manuale,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Delta Motors Spa,IT,60131 Ancona – An,
"ObjectId(""5eff3b6c156a97c639b6f7d2"")",b24178cd-d4d5-4809-a9ee-868eac29b432,https://www.autoscout24.it/annunci/peugeot-208-e-100kw-5-porte-gt-elettrica-blu-azzurro-b24178cd-d4d5-4809-a9ee-868eac29b432?cldtidx=12&cldtsrc=listPage,Peugeot 208,e- 100kW 5 porte GT,€ 31.500,100,01/2020,2020,13,Aziendale,0,Manuale,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Auto In Srl,IT,84025 Eboli - Salerno - Sa,
"ObjectId(""5eff3b6c156a97c639b6f7d3"")",f1b8c75c-9e6c-4f0a-bd69-34eeb5decac3,https://www.autoscout24.it/annunci/bmw-330-g20-330e-luxury-elettrica-grigio-f1b8c75c-9e6c-4f0a-bd69-34eeb5decac3?cldtidx=13&cldtsrc=listPage,BMW 330,(G20) 330e Luxury,€ 57.500,1,12/2019,2019,17,Usato,0,Automatico,Elettrica,"1,6 l/100 km (comb.) 3","37 g CO2/km (comb.) 3""]",Maldarizzi Srl - Maldarizzi Automobili,IT,70100 Bari - Ba,
"ObjectId(""5eff3b6c156a97c639b6f7d4"")",840a31f2-1788-4942-a703-0045347c7751,https://www.autoscout24.it/annunci/toyota-rav-4-2-5-hv-218cv-e-cvt-2wd-dynamic-elettrica-grigio-840a31f2-1788-4942-a703-0045347c7751?cldtidx=14&cldtsrc=listPage,Toyota RAV 4,2.5 HV (218CV) E-CVT 2WD Dynamic,€ 31.312,0,02/2020,2020,17,KM0,0,Automatico,Elettrica,"4,6 l/100 km (comb.) 3","0 g CO2/km (comb.) 3""]",Marino Automobili dal 1953,IT,70100 Bari,
"ObjectId(""5eff3b6c156a97c639b6f7d5"")",4adf4b34-101a-45ee-829d-289b76cf7a49,https://www.autoscout24.it/annunci/renault-zoe-life-r110-flex-elettrica-rosso-4adf4b34-101a-45ee-829d-289b76cf7a49?cldtidx=15&cldtsrc=listPage,Renault ZOE,Life R110 Flex,€ 16.000,100,06/2020,2020,110,KM0,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Rigoni - Franceschetti Srl,IT,36016 Thiene - Vicenza - Vi,
"ObjectId(""5eff3b6c156a97c639b6f7d6"")",2d31b6a0-247d-4159-af43-c0af43980def,https://www.autoscout24.it/annunci/hyundai-ioniq-electric-ev-28-kwh-style-elettrica-bianco-2d31b6a0-247d-4159-af43-c0af43980def?cldtidx=16&cldtsrc=listPage,Hyundai Ioniq,Electric EV 28 kWh Style,€ 17.900,0,06/2018,2018,34,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Fiorauto Di Fior Luca,IT,33017 Tarcento - Udine - UD,
"ObjectId(""5eff3b6c156a97c639b6f7d7"")",bb92515c-b9a0-4910-8b84-b1500a25c751,https://www.autoscout24.it/annunci/peugeot-ion-elettrica-blu-azzurro-bb92515c-b9a0-4910-8b84-b1500a25c751?cldtidx=17&cldtsrc=listPage,Peugeot iOn,,€ 16.500,0,-/- (Anno),-,0,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Sportauto Srl,IT,73020 Cavallino - Lecce - Le,
"ObjectId(""5eff3b6c156a97c639b6f7d8"")",5ba60735-13d8-452d-a7fa-89c82874e656,https://www.autoscout24.it/annunci/hyundai-ioniq-1-6-hybrid-dct-comfort-plus-pack-led-unico-prop-elettrica-bianco-5ba60735-13d8-452d-a7fa-89c82874e656?cldtidx=18&cldtsrc=listPage,Hyundai Ioniq,1.6 HYBRID DCT COMFORT PLUS-PACK LED UNICO PROP,€ 18.300,17000,05/2018,2018,106,Usato,0,Automatico,Elettrica,"3,9 l/100 km (comb.) 3","92 g CO2/km (comb.) 3""]",Autobaselli Srl,IT,25027 Quinzano d'Oglio - Brescia - Bs,
"ObjectId(""5eff3b6c156a97c639b6f7d9"")",86a09b89-c67d-47d1-96af-a3a4816c24a6,https://www.autoscout24.it/annunci/ds-automobiles-ds-3-crossback-e-tense-business-elettrica-nero-86a09b89-c67d-47d1-96af-a3a4816c24a6?cldtidx=19&cldtsrc=listPage,DS Automobiles DS 3 Crossback,E-Tense Business,€ 30.000,0,-/- (Anno),-,78,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",DS Store Cisa2000,IT,40131 Bologna - BO,
"ObjectId(""5eff3b6c156a97c639b6f7da"")",b6909371-2dd3-4ce1-9054-9bdbbc7414e7,https://www.autoscout24.it/annunci/renault-kangoo-z-e-4p-express-aut-ok-neoptatentati-elettrica-bianco-b6909371-2dd3-4ce1-9054-9bdbbc7414e7?cldtidx=20&cldtsrc=listPage,Renault Kangoo,Z.E. 4p. Express Aut. - Ok Neoptatentati,€ 7.100,15755,11/2014,2014,60,Usato,1,Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 3""]",Rossi Ecocar Srl Unipersonale,IT,06034 Foligno - Perugia - Pg,
"ObjectId(""5eff3b6c156a97c639b6f7db"")",2a2ee4a0-9192-4bf9-895f-f8301596a091,https://www.autoscout24.it/annunci/opel-corsa-corsa-e-elegance-elettrica-blu-azzurro-2a2ee4a0-9192-4bf9-895f-f8301596a091?cldtidx=2&cldtsrc=listPage,Opel Corsa,corsa-e Elegance,€ 25.450,0,-/- (Anno),-,13,Nuovo,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,De Bona Motors Rovigo,IT,45100 Rovigo - Ro,
"ObjectId(""5eff3b6c156a97c639b6f7dc"")",c18bdbb5-6202-48af-a2f2-a41d1208a6b3,https://www.autoscout24.it/annunci/opel-corsa-corsa-e-elegance-elettrica-blu-azzurro-c18bdbb5-6202-48af-a2f2-a41d1208a6b3?cldtidx=3&cldtsrc=listPage,Opel Corsa,corsa-e Elegance,€ 25.450,0,-/- (Anno),-,13,Nuovo,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,De Bona Motors Padova,IT,35127 Padova - Pd,
"ObjectId(""5eff3b6c156a97c639b6f7dd"")",1f01a22f-79a1-486f-a74a-452e27f54db2,https://www.autoscout24.it/annunci/opel-corsa-corsa-e-elegance-elettrica-blu-azzurro-1f01a22f-79a1-486f-a74a-452e27f54db2?cldtidx=4&cldtsrc=listPage,Opel Corsa,corsa-e Elegance,€ 25.450,0,-/- (Anno),-,13,Nuovo,0,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0,De Bona Motors Castelfranco V.to,IT,31033 Castelfranco Veneto – Treviso,
"ObjectId(""5eff3b6c156a97c639b6f7de"")",5cdd77d3-75f4-42ea-b426-882b882b5015,https://www.autoscout24.it/annunci/renault-kangoo-z-e-4p-express-elettrica-bianco-5cdd77d3-75f4-42ea-b426-882b882b5015?cldtidx=1&cldtsrc=listPage,Renault Kangoo,Z.E. 4p. Express,€ 8.500,10500,05/2015,2015,60,Usato,0,Automatico,Elettrica,-/- (l/100 km),0,Ferretti Automotive srl,IT,42019 Arceto - Reggio Emilia,
"ObjectId(""5eff3b6c156a97c639b6f7df"")",eab1b7d4-20cc-4546-a769-188647f2a789,https://www.autoscout24.it/annunci/mini-cooper-se-3p-full-electric-versione-l-elettrica-argento-eab1b7d4-20cc-4546-a769-188647f2a789?cldtidx=5&cldtsrc=listPage,MINI Cooper,SE 3p Full Electric Versione L,€ 41.105,0,-/- (Anno),-,17,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),0,Tullo Pezzo srl,IT,46100 San Giorgio - Mantova - MN,
"ObjectId(""5eff3b6c156a97c639b6f7e0"")",2f84d7ff-5e23-47cb-b057-940e9ade154b,https://www.autoscout24.it/annunci/volkswagen-up-e-5p-elettrica-nero-2f84d7ff-5e23-47cb-b057-940e9ade154b?cldtidx=6&cldtsrc=listPage,Volkswagen up!,e- 5p,€ 11.500,33468,02/2015,2015,82,Usato,1,Automatico,Elettrica,-/- (l/100 km),0,Eurocar Firenze – Centro Usato Firenze,IT,50145 Firenze,
"ObjectId(""5eff3b6c156a97c639b6f7e1"")",020e85cc-b0c1-4133-a324-e1f5cf3a6b72,https://www.autoscout24.it/annunci/audi-e-tron-sb-50-313cv-q-s-line-edition-elettrica-nero-020e85cc-b0c1-4133-a324-e1f5cf3a6b72?cldtidx=7&cldtsrc=listPage,Audi e-tron,SB 50 313CV Q. S Line Edition,€ 86.400,0,-/- (Anno),-,20,Nuovo,0,Automatico,Elettrica,-/- (l/100 km),0,Vicentini Spa - Audi Zentrum Verona,IT,37139 Verona - Vr,
"ObjectId(""5eff3b6c156a97c639b6f7e2"")",63c965a9-022e-bd6a-e053-0100007f832a,https://www.autoscout24.it/annunci/tesla-model-s-85d-autopilot-1-4x4-free-supercharger-elettrica-nero-63c965a9-022e-bd6a-e053-0100007f832a?cldtidx=8&cldtsrc=listPage,Tesla Model S,85D, AUTOPILOT 1, FREE SUPERCHARGER,€ 54.000,.000,0,"[""150.000 km",0,135 kW (184 CV),Usato,-/- (Proprietari),Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 4""]",Privato
"ObjectId(""5eff3b6c156a97c639b6f7e3"")",b069f563-2610-493e-9483-ff009d487777,https://www.autoscout24.it/annunci/renault-zoe-zen-r135-flex-nuova-100-elettrica-elettrica-blu-azzurro-b069f563-2610-493e-9483-ff009d487777?cldtidx=9&cldtsrc=listPage,Renault ZOE,Zen R135 Flex , NUOVA - 100% ELETTRICA,0 12,"[""10 km",0 km,9,100 kW (136 CV),K,-/- (Proprietari),Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 4""]",Gruppo Carmeli SpA,IT,25030 Coccaglio - Brescia - Bs
"ObjectId(""5eff3b6c156a97c639b6f7e4"")",9c45a139-ec84-4429-89f2-0e2c19d922bf,https://www.autoscout24.it/annunci/peugeot-208-e-100kw-5-porte-gt-elettrica-blu-azzurro-9c45a139-ec84-4429-89f2-0e2c19d922bf?cldtidx=11&cldtsrc=listPage,Peugeot 208,e- 100kW 5 porte GT,€ 31.500,300,01/2020,2020,13,Aziendale,0,Manuale,Elettrica,-/- (l/100 km),0,Auto In Srl,IT,84025 Eboli - Salerno - Sa,
"ObjectId(""5eff3b6c156a97c639b6f7e5"")",46e594aa-4017-4bf2-a8ef-2cd66bb8e046,https://www.autoscout24.it/annunci/tesla-model-3-long-range-2018-full-optional-elettrica-beige-46e594aa-4017-4bf2-a8ef-2cd66bb8e046?cldtidx=12&cldtsrc=listPage,Tesla Model 3,LONG RANGE 2018 FULL OPTIONAL,€ 47.800,11112,07/2018,2018,34,Usato,1,-/- (Tipo di cambio),Elettrica,-/- (l/100 km),0 g CO2/km (comb.) 4,"18 kWh/100 km (comb.) 4""]",Privacar - Padova,IT,35010 Limena - Padova - PD
"ObjectId(""5eff3b6c156a97c639b6f7e6"")",59333b39-ccb7-4d60-9cf4-54951e66af90,https://www.autoscout24.it/annunci/renault-zoe-zen-q210-elettrica-nero-59333b39-ccb7-4d60-9cf4-54951e66af90?cldtidx=13&cldtsrc=listPage,Renault ZOE,Zen Q210,€ 6.900,24300,11/2013,2013,89,Usato,0,Automatico,Elettrica,-/- (l/100 km),0,Autobase Srl,Nicola Ruffin,IT,
"ObjectId(""5eff3b6c156a97c639b6f7e7"")",1c2db3e4-412c-4444-b9e7-0f1cc92a1a4d,https://www.autoscout24.it/annunci/renault-zoe-life-r110-flex-nuova-100-elettrica-elettrica-grigio-1c2db3e4-412c-4444-b9e7-0f1cc92a1a4d?cldtidx=14&cldtsrc=listPage,Renault ZOE,Life R110 Flex , NUOVA - 100% ELETTRICA,0 12,"[""10 km",0 km,9,80 kW (109 CV),K,-/- (Proprietari),Automatico,Elettrica,-/- (l/100 km),"0 g CO2/km (comb.) 4""]",Gruppo Carmeli SpA,IT,25030 Coccaglio - Brescia - Bs
