_id,id_annuncio,link_annuncio,vehicle,vehicle_user_desc,asking_price,vehicle_data,seller,country,address
ObjectId("5eff3b6c156a97c639b6f87c"),8f7e89aa-30ab-43df-abed-129f4caa6c98,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-propilot-park-elettrica-grigio-8f7e89aa-30ab-43df-abed-129f4caa6c98?cldtidx=2&cldtsrc=listPage,Nissan Leaf,Tekna 40 kWh ProPilot Park,€ 29.600,- 12,"["3.600 km","06/2019","90 kW (122 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",L'Auto Srl,IT,23020 Montagna In Valtellina - Sondrio - So
ObjectId("5eff3b6c156a97c639b6f87d"),57cf5c74-93ef-40f4-a463-948cc215acda,https://www.autoscout24.it/annunci/nissan-e-nv200-ev-van-elettrica-bianco-57cf5c74-93ef-40f4-a463-948cc215acda?cldtidx=3&cldtsrc=listPage,Nissan E-NV200,EV Van,€ 12.950,- 2,"["78.700 km","03/2015","80 kW (109 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Roscini Veicoli Industriali Spa,IT,00166 Roma - Rm
ObjectId("5eff3b6c156a97c639b6f87e"),c1b05b91-10ae-45d8-976b-f0f42033296a,https://www.autoscout24.it/annunci/tesla-model-x-performance-awd-elettrica-bianco-c1b05b91-10ae-45d8-976b-f0f42033296a?cldtidx=4&cldtsrc=listPage,Tesla Model X,Performance AWD,€ 111.000,- 12,"["9.350 km","08/2019","603 kW (820 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Sky Car Srl,IT,06034 Foligno - Perugia - Pg
ObjectId("5eff3b6c156a97c639b6f87f"),5b216adf-e975-48f9-bb7c-aca937f57980,https://www.autoscout24.it/annunci/kia-soul-e-style-suv-pack-64-kwh-elettrica-5b216adf-e975-48f9-bb7c-aca937f57980?cldtidx=5&cldtsrc=listPage,Kia Soul,e-Style SUV Pack 64 kWh,€ 35.000,- 12,"["- km","06/2020","150 kW (204 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",De Bona Motors Rovigo,IT,45100 Rovigo - Ro
ObjectId("5eff3b6c156a97c639b6f880"),41511c10-6cc9-4602-9575-d94fdf47fc53,https://www.autoscout24.it/annunci/kia-soul-e-style-suv-pack-64-kwh-elettrica-41511c10-6cc9-4602-9575-d94fdf47fc53?cldtidx=7&cldtsrc=listPage,Kia Soul,e-Style SUV Pack 64 kWh,€ 35.000,- 12,"["- km","06/2020","150 kW (204 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",De Bona Motors Castelfranco V.to,IT,31033 Castelfranco Veneto – Treviso
ObjectId("5eff3b6c156a97c639b6f881"),f91ade21-3e82-413e-b2cd-12161d95dcf1,https://www.autoscout24.it/annunci/kia-soul-e-style-suv-pack-64-kwh-elettrica-f91ade21-3e82-413e-b2cd-12161d95dcf1?cldtidx=6&cldtsrc=listPage,Kia Soul,e-Style SUV Pack 64 kWh,€ 35.000,- 12,"["- km","06/2020","150 kW (204 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",De Bona Motors Padova,IT,35127 Padova - Pd
ObjectId("5eff3b6c156a97c639b6f882"),b512a72a-aa1d-4eca-8f91-3d6e05aee79f,https://www.autoscout24.it/annunci/tesla-model-s-100d-premium-guida-autonoma-pilot-autom-elettrica-nero-b512a72a-aa1d-4eca-8f91-3d6e05aee79f?cldtidx=8&cldtsrc=listPage,Tesla Model S,100D PREMIUM+GUIDA AUTONOMA+PILOT AUTOM.,€ 73.000,- 12,"["73.000 km","03/2018","396 kW (538 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Sky Car Srl,IT,06034 Foligno - Perugia - Pg
ObjectId("5eff3b6c156a97c639b6f883"),9aa26081-9cf2-44bd-826f-3e4f667f64ec,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40kwh-150cv-elettrica-grigio-9aa26081-9cf2-44bd-826f-3e4f667f64ec?cldtidx=9&cldtsrc=listPage,Nissan Leaf,Tekna 40kWh 150cv,€ 23.900,- 12,"["9.044 km","06/2018","110 kW (150 CV)","KM0","1 proprietario","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Autonord Fioretto Spa - Udine,IT,33010 Reana del Rojale - Udine
ObjectId("5eff3b6c156a97c639b6f884"),f4db92a8-8bc7-40fb-9361-c3ea19c61e51,https://www.autoscout24.it/annunci/audi-e-tron-sb-55-360cv-q-edition-one-elettrica-blu-azzurro-f4db92a8-8bc7-40fb-9361-c3ea19c61e51?cldtidx=10&cldtsrc=listPage,Audi e-tron,SB 55 360CV Q. Edition One,€ 106.300,- 12,"["- km","-/- (Anno)","158 kW (215 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Vicentini Spa - Audi Zentrum Verona,Cristian Buffi,IT
ObjectId("5eff3b6c156a97c639b6f885"),876ecfa5-c4ce-4378-bd20-a8a929b026c1,https://www.autoscout24.it/annunci/audi-e-tron-sb-50-313cv-q-s-line-edition-elettrica-grigio-876ecfa5-c4ce-4378-bd20-a8a929b026c1?cldtidx=11&cldtsrc=listPage,Audi e-tron,SB 50 313CV Q. S Line Edition,€ 86.600,- 12,"["- km","-/- (Anno)","158 kW (215 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Vicentini Spa - Audi Zentrum Verona,IT,37139 Verona - Vr
ObjectId("5eff3b6c156a97c639b6f886"),705ad8a8-a8cf-875a-e053-0100007f8de1,https://www.autoscout24.it/annunci/tesla-model-s-75-premium-elettrica-rosso-705ad8a8-a8cf-875a-e053-0100007f8de1?cldtidx=12&cldtsrc=listPage,Tesla Model S,75 premium,€ 55.000,- 1,"["75.800 km","02/2017","90 kW (122 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Privato, ,IT,37017 LAZISE
ObjectId("5eff3b6c156a97c639b6f887"),21d99267-8ca7-4d08-9a63-b2fbe7ebbe58,https://www.autoscout24.it/annunci/renault-zoe-life-r90-92cv-my18-elettrica-bianco-21d99267-8ca7-4d08-9a63-b2fbe7ebbe58?cldtidx=13&cldtsrc=listPage,Renault ZOE,Life R90 92CV MY18,€ 12.900,- 2,"["25.000 km","10/2018","43 kW (58 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Autovip Srl - Chivasso,IT,10034 Chivasso - Torino - To
ObjectId("5eff3b6c156a97c639b6f888"),983cf2dd-4974-4e7b-a1dd-54664dab29a4,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-sensori-ant-post-elettrica-arancione-983cf2dd-4974-4e7b-a1dd-54664dab29a4?cldtidx=14&cldtsrc=listPage,Opel Corsa,-e 5 porte Elegance, Sensori Ant./post.,€ 24.500,- 12,"["10 km","06/2020","100 kW (136 CV)","KM0","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Only Car 1 Srl,Andrea - Vasco - Giuseppe,IT
ObjectId("5eff3b6c156a97c639b6f889"),b261b235-c487-45f7-a601-eaf7f69a12d9,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-sensori-post-ant-elettrica-arancione-b261b235-c487-45f7-a601-eaf7f69a12d9?cldtidx=15&cldtsrc=listPage,Opel Corsa,-e 5 porte Elegance, Sensori post./ant.,€ 24.500,- 12,"["10 km","06/2020","100 kW (136 CV)","Usato","-/- (Proprietari)","Manuale","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Only Car 1 Srl,IT,44022 Porto Garibaldi - Ferrara - FE
ObjectId("5eff3b6c156a97c639b6f88a"),bb57e921-cda8-4e31-9b9f-fcbb3011f3d7,https://www.autoscout24.it/annunci/renault-zoe-intens-r110-flex-elettrica-grigio-bb57e921-cda8-4e31-9b9f-fcbb3011f3d7?cldtidx=16&cldtsrc=listPage,Renault ZOE,Intens R110 Flex,€ 13.999,- 12,"["27.000 km","10/2018","53 kW (72 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Autosalone Ma.Gic Team di Peccolo Cesare,IT,31020 San Pietro Di Feletto (Località Bagnolo)
ObjectId("5eff3b6c156a97c639b6f88b"),7410fe8a-4786-438c-ae86-4f345a3757b0,https://www.autoscout24.it/annunci/audi-e-tron-55-quattro-advanced-elettrica-grigio-7410fe8a-4786-438c-ae86-4f345a3757b0?cldtidx=17&cldtsrc=listPage,Audi e-tron,55 quattro Advanced,€ 90.000,- 12,"["8.535 km","03/2019","300 kW (408 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Domina Spa,IT,60131 Ancona - An
ObjectId("5eff3b6c156a97c639b6f88c"),bd261e34-f81f-4582-b47c-edc51b40293b,https://www.autoscout24.it/annunci/audi-e-tron-spb-50-quattro-s-line-edition-elettrica-bd261e34-f81f-4582-b47c-edc51b40293b?cldtidx=18&cldtsrc=listPage,Audi e-tron,SPB 50 quattro S line edition,€ 97.125,- 12,"["- km","-/- (Anno)","230 kW (313 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",Frav Srl,IT,36077 Altavilla Vicentina - Vicenza
ObjectId("5eff3b6c156a97c639b6f88d"),17a02315-7938-4bdc-8903-e8736e111721,https://www.autoscout24.it/annunci/smart-forfour-electric-drive-elettrica-grigio-17a02315-7938-4bdc-8903-e8736e111721?cldtidx=19&cldtsrc=listPage,smart forFour,electric drive,€ 28.920,- 2,"["- km","-/- (Anno)","41 kW (56 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",De Stefani Spa,IT,40026 Imola - Bologna
ObjectId("5eff3b6c156a97c639b6f88e"),42e46cba-b045-42c6-bd4d-38d30d8b530c,https://www.autoscout24.it/annunci/smart-forfour-electric-drive-elettrica-grigio-42e46cba-b045-42c6-bd4d-38d30d8b530c?cldtidx=20&cldtsrc=listPage,smart forFour,electric drive,€ 28.920,- 2,"["- km","-/- (Anno)","41 kW (56 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 3"]",De Stefani Spa,IT,47522 Martorano di Cesena- Cesena
ObjectId("5eff3b6c156a97c639b6f88f"),a30ba3e9-08cd-490a-a579-48113a0b8d8c,https://www.autoscout24.it/annunci/nissan-leaf-visia-elettrica-bianco-a30ba3e9-08cd-490a-a579-48113a0b8d8c?cldtidx=1&cldtsrc=listPage,Nissan Leaf,Visia,€ 11.600,- 12,"["33.306 km","03/2015","80 kW (109 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",CarNext.com Milano,IT,20139 Milano - Mi
ObjectId("5eff3b6c156a97c639b6f890"),a63294ff-f73c-49a5-b14d-1fa0e2d952cf,https://www.autoscout24.it/annunci/renault-kangoo-z-e-express-z-e-44-kwh-60cv-elettrico-iva-elettrica-bianco-a63294ff-f73c-49a5-b14d-1fa0e2d952cf?cldtidx=3&cldtsrc=listPage,Renault Kangoo Z.E.,Express Z.E. 44 Kwh 60CV – ELETTRICO – IVA,€ 6.900,- 2,"["16.000 km","09/2014","44 kW (60 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4","17,8 kWh/100 km (comb.) 4"]",Emme Motors Srl,IT,20099 Sesto San Giovanni - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f891"),51199c70-a55c-45e6-953f-eb5a9105239c,https://www.autoscout24.it/annunci/renault-kangoo-express-z-e-44-kwh-60cv-elettrico-iva-elettrica-bianco-51199c70-a55c-45e6-953f-eb5a9105239c?cldtidx=2&cldtsrc=listPage,Renault Kangoo,Express Z.E. 44 Kwh 60CV – ELETTRICO – IVA,€ 6.900,- 2,"["16.000 km","09/2014","44 kW (60 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4","17,8 kWh/100 km (comb.) 4"]",Emme Motors Srl,IT,20099 Sesto San Giovanni - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f892"),6c08d2a8-27d0-4668-e053-0100007f0826,https://www.autoscout24.it/annunci/tesla-model-s-p100d-perform-dualmotor-fullselfdriving-ludicrus-elettrica-nero-6c08d2a8-27d0-4668-e053-0100007f0826?cldtidx=4&cldtsrc=listPage,Tesla Model S,P100D Perform. DualMotor Fullselfdriving Ludicrus,€ 68.000,-,"["135.000 km","04/2017","169 kW (230 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Privato, ,IT,47822 Santarcangelo di Romagna
ObjectId("5eff3b6c156a97c639b6f893"),52b50226-98e7-4492-8253-bec85986da1d,https://www.autoscout24.it/annunci/volkswagen-up-e-82-cv-soli-11000km-come-nuova-climatronic-elettrica-bianco-52b50226-98e7-4492-8253-bec85986da1d?cldtidx=5&cldtsrc=listPage,Volkswagen up!,e- 82 CV soli 11000km, come nuova,climatronic!,€ 14.500,- 12,"["11.000 km","02/2016","60 kW (82 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Stemar Snc,IT,10086 Rivarolo Canavese - Torino - To
ObjectId("5eff3b6c156a97c639b6f894"),98471253-cc30-485f-9634-9cef8c28b12a,https://www.autoscout24.it/annunci/mercedes-benz-eqc-400-4matic-premium-tetto-mbux-guida-autonoma-elettrica-nero-98471253-cc30-485f-9634-9cef8c28b12a?cldtidx=6&cldtsrc=listPage,Mercedes-Benz EQC 400,4Matic Premium TETTO/MBUX/GUIDA AUTONOMA,€ 91.000,- 12,"["200 km","02/2020","300 kW (408 CV)","KM0","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Crystalcars Srl,IT,70022 Altamura - Bari- Ba
ObjectId("5eff3b6c156a97c639b6f895"),73db6fad-69ea-4d64-b85f-75b65f07c6a0,https://www.autoscout24.it/annunci/citroen-berlingo-full-electric-van-3-posti-l1-elettrica-bianco-73db6fad-69ea-4d64-b85f-75b65f07c6a0?cldtidx=7&cldtsrc=listPage,Citroen Berlingo,Full Electric Van 3 posti L1,€ 11.400,- 12,"["17.543 km","05/2017","35 kW (48 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Mebocar Srl,IT,20874 Busnago - Monza Brianza - Mb
ObjectId("5eff3b6c156a97c639b6f896"),f69f90f3-7bef-48c0-8bde-d502efd2c90b,https://www.autoscout24.it/annunci/smart-fortwo-eq-electric-drive-youngster-elettrica-bianco-f69f90f3-7bef-48c0-8bde-d502efd2c90b?cldtidx=9&cldtsrc=listPage,smart forTwo,EQ Electric Drive Youngster,€ 13.980,- 12,"["20.238 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f897"),cf2bc9bf-a8b6-498d-a3f8-c5e22aaeb65e,https://www.autoscout24.it/annunci/smart-fortwo-eq-electric-drive-youngster-elettrica-bianco-cf2bc9bf-a8b6-498d-a3f8-c5e22aaeb65e?cldtidx=10&cldtsrc=listPage,smart forTwo,EQ Electric Drive Youngster,€ 13.980,- 12,"["19.953 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f898"),bba080e5-8d5f-46a5-ba47-38c9f0609761,https://www.autoscout24.it/annunci/smart-fortwo-eq-electric-drive-youngster-elettrica-bianco-bba080e5-8d5f-46a5-ba47-38c9f0609761?cldtidx=8&cldtsrc=listPage,smart forTwo,EQ Electric Drive Youngster,€ 13.980,- 12,"["19.910 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f899"),e2d2a923-50b2-46c6-a562-c881beb29ac8,https://www.autoscout24.it/annunci/smart-fortwo-eq-electric-drive-youngster-elettrica-bianco-e2d2a923-50b2-46c6-a562-c881beb29ac8?cldtidx=11&cldtsrc=listPage,smart forTwo,EQ Electric Drive Youngster,€ 13.980,- 12,"["19.990 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89a"),0d97c7cd-ed55-4e5c-a008-52cbfb100b51,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-0d97c7cd-ed55-4e5c-a008-52cbfb100b51?cldtidx=12&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.886 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89b"),7c8294b9-8198-4392-9c07-0b37b98498c1,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-7c8294b9-8198-4392-9c07-0b37b98498c1?cldtidx=14&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["17.210 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89c"),b6415fc5-87f3-4fc2-bae5-a04e5d002478,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-b6415fc5-87f3-4fc2-bae5-a04e5d002478?cldtidx=15&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.728 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89d"),24bb5b30-6f9c-468e-9c56-c56884d01e65,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-24bb5b30-6f9c-468e-9c56-c56884d01e65?cldtidx=16&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.981 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89e"),271b48b7-294f-4b84-91ef-629110878c50,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-271b48b7-294f-4b84-91ef-629110878c50?cldtidx=17&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["17.185 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f89f"),5b20a884-8858-489a-8c00-9d67d35dd0d8,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-5b20a884-8858-489a-8c00-9d67d35dd0d8?cldtidx=13&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.069 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f8a0"),d24395b6-aac6-4fdf-a913-196a5129d209,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-d24395b6-aac6-4fdf-a913-196a5129d209?cldtidx=19&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["15.475 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f8a1"),3249dcfd-e60a-4a17-adac-4b44aeffd7fa,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-3249dcfd-e60a-4a17-adac-4b44aeffd7fa?cldtidx=18&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.655 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f8a2"),39d6c5de-5565-45c1-8697-54c152499755,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-39d6c5de-5565-45c1-8697-54c152499755?cldtidx=20&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["15.796 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano Srl,IT,22070 Grandate - CO
ObjectId("5eff3b6c156a97c639b6f8a3"),3ed01751-44db-4228-ae9b-4b7f266711fd,https://www.autoscout24.it/annunci/nissan-e-nv200-ev-van-business-autonomia-280km-porta-laterale-sx-elettrica-bianco-3ed01751-44db-4228-ae9b-4b7f266711fd?cldtidx=1&cldtsrc=listPage,Nissan E-NV200,EV Van Business autonomia 280KM porta laterale sx,€ 27.000,- 12,"["1.000 km","09/2019","80 kW (109 CV)","Aziendale","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Montello Trucks Srl,IT,31015 Conegliano - Treviso- TV
ObjectId("5eff3b6c156a97c639b6f8a4"),20590575-f2bb-4972-b026-3741f6c6736b,https://www.autoscout24.it/annunci/toyota-c-hr-2-0-hybrid-e-cvt-trend-my19-elettrica-blu-azzurro-20590575-f2bb-4972-b026-3741f6c6736b?cldtidx=2&cldtsrc=listPage,Toyota C-HR,2.0 Hybrid E-CVT Trend MY19,€ 29.700,- 12,"["- km","07/2020","112 kW (152 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","4 l/100 km (comb.) 4","0 g CO2/km (comb.) 4"]",Marino Automobili dal 1953,IT,70100 Bari
ObjectId("5eff3b6c156a97c639b6f8a5"),794c73e3-50e3-4dd0-a5c0-ea1307332471,https://www.autoscout24.it/annunci/bmw-i3-i3-elettrica-102cv-automatica-navigatore-elettrica-arancione-794c73e3-50e3-4dd0-a5c0-ea1307332471?cldtidx=3&cldtsrc=listPage,BMW i3,I3 ELETTRICA 102CV AUTOMATICA NAVIGATORE,€ 17.600,- 12,"["47.000 km","02/2014","75 kW (102 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Autobaselli Srl,IT,25027 Quinzano d'Oglio - Brescia - Bs
ObjectId("5eff3b6c156a97c639b6f8a6"),1a0ff576-bec3-4776-b615-9e3432722e4c,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-1a0ff576-bec3-4776-b615-9e3432722e4c?cldtidx=5&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.728 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano srl,Reparto Vendite,IT
ObjectId("5eff3b6c156a97c639b6f8a7"),b9dfc7eb-61c6-42d2-b7c3-aba8a5a5cd4e,https://www.autoscout24.it/annunci/bmw-i3-i3-elettrica-102cv-automatica-navigatore-elettrica-arancione-b9dfc7eb-61c6-42d2-b7c3-aba8a5a5cd4e?cldtidx=4&cldtsrc=listPage,BMW i3,I3 ELETTRICA 102CV AUTOMATICA NAVIGATORE,€ 17.600,- 12,"["47.000 km","02/2014","75 kW (102 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Autobaselli Srl,IT,25027 Quinzano d'Oglio - Brescia - Bs
ObjectId("5eff3b6c156a97c639b6f8a8"),029240b0-5b92-4df7-bf79-36e8a1ae5b0d,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-029240b0-5b92-4df7-bf79-36e8a1ae5b0d?cldtidx=6&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["15.796 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano srl,IT,20087 Robecco Sul Naviglio - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f8a9"),c18c0b8b-6dba-49dd-bd50-b4502c994d93,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-c18c0b8b-6dba-49dd-bd50-b4502c994d93?cldtidx=7&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.886 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano srl,IT,20087 Robecco Sul Naviglio - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f8aa"),b77b947d-ddcc-4d7f-8dd9-a3ddfbe6cc67,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-b77b947d-ddcc-4d7f-8dd9-a3ddfbe6cc67?cldtidx=8&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.655 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano srl,IT,20087 Robecco Sul Naviglio - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f8ab"),678e0cc0-21f7-400d-a695-c72eae5718b8,https://www.autoscout24.it/annunci/smart-forfour-eq-electric-drive-prime-elettrica-bianco-678e0cc0-21f7-400d-a695-c72eae5718b8?cldtidx=9&cldtsrc=listPage,smart forFour,EQ Electric Drive Prime,€ 16.990,- 12,"["16.981 km","12/2018","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Automilano srl,IT,20087 Robecco Sul Naviglio - Milano - Mi
